0.318630627,0.021245264
0.318751867,0.021214367
0.318872461,0.021183582
0.318992407,0.021152906
0.319111709,0.021122341
0.319230366,0.021091885
0.31934838,0.021061537
0.319465752,0.021031298
0.319582483,0.021001166
0.319698574,0.020971142
0.319814026,0.020941223
0.319928841,0.020911411
0.320043019,0.020881703
0.320156562,0.020852101
0.320269471,0.020822602
0.320381746,0.020793207
0.320493389,0.020763915
0.320604402,0.020734725
0.320714784,0.020705637
0.320824538,0.020676651
0.320933664,0.020647765
0.321042163,0.020618979
3.21E-01,0.020590293
0.321257286,0.020561706
0.321363913,0.020533218
0.321469917,0.020504827
0.3215753,0.020476534
0.321680063,0.020448338
0.321784207,0.020420238
0.321887734,0.020392235
0.321990644,0.020364326
0.322092938,0.020336513
0.322194618,0.020308793
0.322295685,0.020281168
0.322396139,0.020253636
0.322495983,0.020226196
0.322595216,0.020198849
0.32269384,0.020171593
0.322791857,0.020144429
0.322889267,0.020117356
0.322986071,0.020090372
0.323082271,0.020063479
0.323177867,0.020036675
0.323272861,0.020009959
0.323367254,0.019983332
0.323461046,0.019956793
0.32355424,0.019930341
0.323646836,0.019903975
0.323738835,0.019877696
0.323830238,0.019851503
0.323921047,0.019825396
0.324011262,0.019799373
0.324100885,0.019773435
0.324189916,0.01974758
0.324278358,0.019721809
0.32436621,0.019696122
0.324453474,0.019670517
0.324540152,0.019644994
0.324626243,0.019619552
0.32471175,0.019594192
0.324796673,0.019568913
0.324881014,0.019543714
0.324964773,0.019518595
0.325047952,0.019493556
0.325130552,0.019468595
0.325212573,0.019443713
0.325294018,0.01941891
0.325374886,0.019394184
0.32545518,0.019369535
0.3255349,0.019344963
0.325614048,0.019320467
0.325692624,0.019296048
0.325770629,0.019271704
0.325848065,0.019247435
0.325924933,0.019223241
0.326001234,0.019199122
0.326076969,0.019175076
0.326152138,0.019151104
0.326226744,0.019127205
0.326300787,0.019103379
0.326374268,0.019079625
0.326447189,0.019055942
0.32651955,0.019032332
0.326591353,0.019008792
0.326662599,0.018985323
0.326733288,0.018961925
0.326803422,0.018938596
0.326873002,0.018915337
0.32694203,0.018892147
0.327010505,0.018869026
0.32707843,0.018845974
0.327145804,0.018822989
0.327212631,0.018800072
0.32727891,0.018777222
0.327344642,0.018754439
0.327409829,0.018731723
0.327474472,0.018709072
0.327538572,0.018686488
0.32760213,0.018663969
0.327665147,0.018641515
0.327727623,0.018619126
0.327789562,0.018596801
0.327850962,0.018574539
0.327911826,0.018552342
0.327972154,0.018530208
0.328031948,0.018508137
0.328091209,0.018486128
0.328149937,0.018464182
0.328208135,0.018442297
0.328265802,0.018420474
0.32832294,0.018398712
0.32837955,0.018377011
0.328435634,0.018355371
0.328491191,0.018333791
0.328546224,0.01831227
0.328600734,0.01829081
0.328654721,0.018269408
0.328708186,0.018248065
0.328761132,0.018226781
0.328813558,0.018205555
0.328865466,0.018184387
0.328916857,0.018163276
0.328967732,0.018142223
0.329018091,0.018121227
0.329067938,0.018100287
0.329117271,0.018079403
