(27.703397458451946,(6.550261812509495,True))
(27.781021682241395,(6.4468930444931045,True))
(27.40452733330186,(6.3756629320068186,True))
(27.138590725800377,(6.074757180507811,True))
(27.20586894912854,(6.393428274863314,True))
(27.30510093631807,(5.900246811507517,True))
(27.307262905907105,(5.910848091151495,True))
(26.405933567358716,(6.07686710652437,True))
(26.44698413378682,(6.084517714431678,True))
(27.34921820712443,(6.515696957663707,True))
(27.447476612911107,(6.764249486870919,True))
(27.38829987480481,(6.793751372094786,True))
(27.3097860420543,(7.097868867534643,True))
(26.919429351735072,(9.095533294062625,True))
(26.583925508928495,(8.124093860883535,True))
(27.270424218671714,(10.557005728061329,True))
(27.57797588619699,(12.94503022537152,True))
(28.02212634630938,(9.994588439475955,True))
(28.09267791337433,(9.856343004583888,True))
(27.83580764621528,(8.623556681155609,True))
(28.026181032857437,(9.451795971247,True))
(27.609223218820752,(11.978356780364518,True))
(28.272333017095814,(12.501592627069872,True))
(29.327125027633322,(10.557162162034272,True))
(29.627756702686916,(9.683892038437916,True))
(29.04755458625573,(9.808086189547605,True))
(28.027587418282565,(11.42602770089052,True))
(28.331552256362762,(11.450110070617463,True))
(28.03805423970648,(12.75434529220217,True))
(28.42999948085253,(14.953329834757724,True))
(28.42828277146529,(14.944332771016956,True))
(28.761869164005855,(12.12620368868327,True))
(28.096162792980333,(12.268250639666865,True))
(27.166773470279406,(10.644493007986208,True))
(27.530730688598176,(13.555598398060704,True))
(27.292830576008782,(14.636456050813132,True))
(27.57584624304468,(12.72629330054708,True))
(27.363764277632548,(12.213567044594662,True))
(27.26076719288132,(12.899902291977957,True))
(26.788185859596968,(9.486363240252796,True))
(25.996299150213634,(8.394636043713742,True))
(25.883652237528104,(8.499215002938708,True))
(26.66496857833109,(12.602792381936997,True))
(26.919496085272435,(11.756991526794065,True))
(26.074615222117778,(7.623294666526206,True))
(26.27149777612231,(7.135803059627146,True))
(26.604818731463155,(7.604588479162712,True))
(26.680175352183788,(7.808424246496126,True))
(27.256629495011747,(7.092848428443984,True))
(26.949696814666066,(7.316705320364386,True))
(27.123576057714665,(6.2577421481200535,True))
(27.625940421103763,(6.307592280252047,True))
(26.976569265490742,(3.3739307853248213,True))
(27.132964655309866,(3.41477130429906,True))
(27.409260117082802,(2.767872805298721,True))
(27.629337222593723,(2.5480288525933537,True))
(27.83570455086638,(3.4177775890701603,True))
(27.39182482819586,(4.715157214081013,True))
(27.80387468270112,(7.75806500134855,True))
(28.109508609713963,(7.009451376223778,True))
(28.010373193007105,(7.742001886572413,True))
(28.031899235491675,(7.82908288973957,True))
(28.44300123853459,(7.937043916807335,True))
(28.12293591132876,(9.163523454058955,True))
(28.199384608390744,(9.118114237120365,True))
(28.13804099825389,(9.161694817251737,True))
(27.754204124120104,(8.389158912536775,True))
(28.400414272561324,(7.208789698473043,True))
(27.1347144899353,(9.096104548175564,True))
(27.20530946993835,(9.299860609045634,True))
(27.365454332817144,(8.462274134850237,True))
(27.338722662226967,(8.31975641736223,True))
(27.324046139431754,(8.231124893315517,True))
(27.589458053527334,(7.5075941156586525,True))
(27.359909501724218,(7.680221159297588,True))
(27.35423120606324,(7.678843423395088,True))
(27.317395218961565,(7.714701144962267,True))
(27.08765410882641,(6.775598349237735,True))
(28.17799864974005,(3.5316052280273467,True))
(27.930446201853236,(3.6929418813369885,True))
(28.283278159100753,(3.0778243667985246,True))
(27.95250553802169,(3.0034770445109418,True))
(27.47513277028461,(2.8346599964540196,True))
(27.96280900830385,(4.922097902262548,True))
(28.575402154777635,(5.8346006523461895,True))
(29.041140433111604,(6.738519423134909,True))
(29.294702708242095,(6.1121200650648815,True))
(29.407321732070642,(5.956645083223794,True))
(29.01287705954049,(5.629550808524274,True))
(28.637108017300754,(8.79596198601455,True))
(28.377405314492233,(9.214828393088215,True))
(27.55034944297526,(18.35006353136664,True))
(30.104248369560803,(66.59816848379978,True))
(26.879742661033738,(146.03053719278924,False))
(27.559488152467814,(157.25445437638461,False))
(27.626374735314435,(157.90310428368008,False))
(25.21266208216617,(202.73804360947906,False))
(25.021177099946716,(201.5318823045764,False))
(24.146024818427946,(203.81928537481582,False))
(24.117088330289153,(203.90860263907902,False))
(23.487489618201643,(204.5986098644811,False))
(25.064153142701922,(210.63203008242894,False))
(22.125701057211028,(135.6687326005761,False))
(23.65805412579981,(89.1537598333782,False))
(22.339253925674782,(64.67245460328719,False))
(20.37275289498481,(58.42788999017937,False))
(20.518648994483193,(54.152313672205004,False))
(21.26430078809438,(69.2827398101575,False))
(19.374202835733872,(110.3687896013765,False))
(19.456809301753133,(110.93729846312378,False))
(17.446177142590166,(144.7092129826721,False))
(16.272081706692376,(118.07395865252029,False))
(17.147983918902476,(134.4143013371146,False))
(19.04715362984921,(160.14536818092972,False))
(19.621453897189852,(170.73949525156985,False))
(24.33613331426413,(309.40610580213917,False))
(26.409666402919765,(274.227102205803,False))
(26.600759387080114,(277.7492355464937,False))
(28.617287036081734,(207.0643558022129,False))
(27.276097869572244,(237.59795506569876,False))
(29.77909994211526,(157.43887044523942,False))
(29.792162993098106,(157.24583040038746,False))
(31.514492952278694,(186.0968777304311,False))
(33.707799414778535,(241.90818020199043,False))
(33.551527182145946,(242.84009735366712,False))
(27.52572444993076,(247.77658143870957,False))
(28.674803821430658,(259.04406942564344,False))
(30.15756444214012,(302.5602901741992,False))
(36.414850263616486,(529.8937193851738,False))
(39.80649144680615,(453.2782365323251,False))
(41.625008690308945,(429.29874760670526,False))
(41.37319599860492,(439.5203284104453,False))
(36.609139565338,(584.0702388415078,False))
(34.10077820797436,(541.9096510403886,False))
(31.11411905656389,(647.482991896776,False))
(35.944038923410034,(556.8787216367433,False))
(33.988260051793944,(580.3345735597957,False))
(30.08878283689544,(580.5830922195644,False))
(26.20832510872947,(307.4974931629881,False))
(24.536233105237237,(273.91724732910524,False))
(23.357044631984266,(242.37958764924102,False))
(24.232177795903574,(243.29864102976586,False))
(28.439454136482833,(198.7062722409176,False))
(29.17481461752515,(207.65830088509475,False))
(32.19079269305253,(113.54221216558817,False))
(29.901155819951203,(86.95934468521139,False))
(32.27790722273117,(86.88771194439236,False))
(34.64972735344829,(43.74218382054778,True))
(31.034883617573094,(94.2268509891472,False))
(30.914650916391356,(95.31440979843563,False))
(31.670878343710257,(101.23065061757225,False))
(30.271100768247642,(127.19514432740496,False))
(27.024658904174014,(145.42278401429465,False))
(24.96402657880135,(136.0540675083019,False))
(27.1220552224799,(200.3930288274156,False))
(25.93416613214207,(217.17725116575303,False))
(25.887913407714358,(215.62168733796352,False))
(22.265166303826508,(258.825151618951,False))
(22.712953050287776,(247.66182276335672,False))
(22.376177337851225,(246.5690291366907,False))
(20.918538077233585,(217.2703963575159,False))
(21.005881056815177,(216.2523440661575,False))
(25.963397885531542,(324.43814608461105,False))
(29.372887957739447,(374.5150389108748,False))
(25.064391394579562,(348.84549290642315,False))
(25.61745232338373,(338.8332338225031,False))
(26.00634956279702,(353.32220488587825,False))
(26.53728865644918,(328.24369644424655,False))
(28.296492790157536,(305.87407000227523,False))
(27.077771734854984,(333.4113539652677,False))
(24.636852725360875,(400.06170776996066,False))
(26.998444468210227,(407.4361777568719,False))
(25.628358183578676,(336.13776352913646,False))
(21.62123511308699,(268.8266522287234,False))
(27.11783764904024,(398.2010420392016,False))
(29.948996313139624,(424.6832735927972,False))
(27.257208164928983,(401.4121123428966,False))
(31.480651228620694,(376.55864128012576,False))
(33.784659969342485,(416.84385151114236,False))
(37.42984284090117,(365.1885071435222,False))
(37.534081432449696,(357.4830300999982,False))
(33.61538723735464,(482.73439801374104,False))
(30.215210283281642,(506.0836397776485,False))
(32.2985016315707,(469.19985996160494,False))
(29.716726997883814,(367.4539834336906,False))
(29.540463321756807,(361.5117043265561,False))
(31.01378499502753,(351.3642512376491,False))
(27.944781820650963,(334.67180613324115,False))
(25.33234587415057,(265.7328991018252,False))
(26.999913596046362,(362.1831784647201,False))
(30.43708259918793,(290.0695361865071,False))
