(26.688260421371258,True)
(29.56984277521517,True)
(29.166989209443443,True)
(29.204146611484543,True)
(24.27433263020523,True)
(29.747136357391813,True)
(31.271148173909097,True)
(26.31439118703041,True)
(22.625881679141305,True)
(28.171845539327148,True)
(27.46450265926581,True)
(25.80489928581978,True)
(26.50762313442864,True)
(29.876928844766237,True)
(25.266652502100442,True)
(29.768756053282218,True)
(22.257854788425135,True)
(26.724896851311506,True)
(31.648222412517377,True)
(29.154429597193875,True)
(26.872735278202907,True)
(25.019760958314635,True)
(22.60405623123642,True)
(26.52189041670047,True)
(32.13163959953255,True)
(32.844272728535074,True)
(26.699359389548977,True)
(27.43041252196101,True)
(29.079519740926855,True)
(31.058163463615422,True)
(22.703157137836087,True)
(31.650858941065263,True)
(33.1519763366115,True)
(29.528207167236488,True)
(26.32961843522068,True)
(22.644601048803317,True)
(29.739007770351023,True)
(24.49543235539819,True)
(32.998972152387374,True)
(31.040996369742984,True)
(26.03902106324169,True)
(24.99379523081009,True)
(23.858083109602173,True)
(33.167779350424226,True)
(23.95061730932674,True)
(25.47475771916229,True)
(27.61818811622972,True)
(23.465461507885934,True)
(28.27315881954385,True)
(23.12212927590959,True)
(24.91255193638641,True)
(32.80695863883996,True)
(26.40335817901563,True)
(24.718970718877642,True)
(25.91944284937202,True)
(28.807967272570796,True)
(28.37175432343606,True)
(29.230002936165505,True)
(25.20383201608706,True)
(24.86092170639555,True)
(29.936195570277405,True)
(26.313247082709783,True)
(27.967312077206845,True)
(27.481925336606988,True)
(28.120213904481243,True)
(30.871640555297336,True)
(23.93295709673088,True)
(33.350501481218096,True)
(28.260171286215503,True)
(23.869567539326937,True)
(30.151455995123147,True)
(30.42426711313894,True)
(24.766658805148573,True)
(28.246412307226787,True)
(27.506777803112684,True)
(27.03327181395952,True)
(30.39505858114303,True)
(20.693503654957915,True)
(28.966121086245998,True)
(25.471016168114854,True)
(29.88413928922141,True)
(30.277501885186755,True)
(27.42077794610436,True)
(25.950926789195698,True)
(27.449994846502864,True)
(26.66491194294281,True)
(28.097647479791444,True)
(31.596949064094314,True)
(26.49059660737788,True)
(28.999335740589988,True)
(26.576413078430786,True)
(25.503774207815923,True)
(32.29754032629674,True)
(32.076858253933565,True)
(32.107377629842595,True)
(29.20053469424777,True)
(29.22383771807687,True)
(27.652502338792775,True)
(22.732906184980475,True)
(26.402308712504794,True)
(18.305854363261094,True)
(51.04276347367136,True)
(5.248324102612045e-2,False)
(38.874313168274334,True)
(32.776243458308755,True)
(5.063408162765086,False)
(27.308987895882346,True)
(18.900979523605073,True)
(22.44354130359254,True)
(20.106321591629687,True)
(34.07248960826387,True)
(21.65824261876247,True)
(15.376013926913924,True)
(25.68631116702405,True)
(13.111233151409039,False)
(6.522369157748912,False)
(34.76550583199425,True)
(0.0,False)
(23.26960596378514,True)
(0.0,False)
(22.331535249286006,True)
(30.417264740863427,True)
(34.36771103638125,True)
(31.42931384043049,True)
(60.25802732215183,True)
(27.25770004430529,True)
(36.67643567359768,True)
(20.16527649001622,True)
(9.857714298690258,False)
(25.0300207254302,True)
(22.462165759114363,True)
(47.64056433266925,True)
(56.30077566137968,True)
(29.866591514104687,True)
(0.0,False)
(38.74849375930425,True)
(51.50404188069227,True)
(82.73813470477988,True)
(43.77412613058687,True)
(43.21519316045812,True)
(19.944038842074157,True)
(0.0,False)
(31.21716208774339,True)
(0.0,False)
(48.299198668461415,True)
(19.190705043143268,True)
(12.509269731707265,False)
(43.93355742312016,True)
(27.05320609566456,True)
(31.423308427928422,True)
(28.69537048126725,True)
(42.07276340579261,True)
(38.57076689816656,True)
(30.15978075527382,True)
(25.402829937448047,True)
(42.95821907094302,True)
(36.22747103887847,True)
(7.785120064368112,False)
(25.850879083847204,True)
(38.98558270111751,True)
(14.697594726641142,True)
(9.608344765056295,False)
(17.964443644439925,True)
(51.7400671920593,True)
(13.523939034069713,False)
(42.49569182666588,True)
(0.0,False)
(12.262987528980807,False)
(22.48312195948168,True)
(24.40919009494111,True)
(15.571024522457071,True)
(59.18351305221998,True)
(52.059344366518914,True)
(8.655101560460448,False)
(19.05454832211138,True)
(46.38466422079882,True)
(5.309390936521588,False)
(29.855028866064366,True)
(10.295911406456188,False)
(0.0,False)
(39.186941950950555,True)
(45.48265020590455,True)
(11.988113661601986,False)
(63.621126919992946,True)
(47.36613496310522,True)
(19.466782738692444,True)
(47.54382157343866,True)
(52.895116273282305,True)
(46.747740122043055,True)
(1.0423859154852444,False)
(0.0,False)
(11.480880665174595,False)
(32.821027144492554,True)
(37.80338058312409,True)
(45.603498201835066,True)
(34.19999947139975,True)
(16.853789829672934,True)
(26.770756808278424,True)
(63.42341734100094,True)
(35.414075946901015,True)
